id,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
26620001,avia,44.667,5.697,26620,655 ROUTE DE SISTERON RD 1075,LUS-LA-CROIX-HAUTE,R
26730005,esso,45.072,5.211,26730,Autoroute A49 - Aire Royans VercorsSens Valence - Grenoble,LA BAUME D'HOSTUN,A
26730006,esso,45.076,5.211,26730,Autoroute A49 - Aire Porte de la DromeSens Grenoble - Valence,LA BAUME D'HOSTUN,A
26740005,avia,44.548,4.807,26740,20 ROUTE DE MONTELIMAR,Montboucher-sur-Jabron,R
26740006,elan,44.608315546374,4.8605173992222,26740,"1075, Route de Crest",La Laupie,R
26750001,e.leclerc,45.057,5.099,26750,95 RUE CLAIR,Saint-Paul-lès-Romans,R
26790005,intermarche,44.28,4.922,26790,ZONE INTERMARCHE - ROUTE D ORANGE - LE PEYRON,Tulette,R
26790006,elan,44.290362632079,4.8520507813237,26790,"87, Route De Bouchet",Suze La Rousse,R
26800002,avia,44.86708107,4.86473757,26800,A7 AIRE DE PORTES LES VALENCE,PORTES-LES-VALENCE,A
26800004,casino,44.875,4.879,26800,Place du 8 Mai 1945,PORTES-LèS-VALENCE,R
26800005,intermarche,44.85,4.87,26800,Les Basseaux,ÉTOILE-SUR-RHôNE,R
26800008,eni,44.878727999999995,4.878184,26800,15 AVE JEAN JAURES,Portes-lès-valence,R
27000004,intermarche,49.02379,1.17388,27000,1 Rue de Fauville,ÉVREUX,R
27000006,intermarche,49.007,1.163,27000,Boulevard du 14 Juillet,Évreux,R
27000007,intermarche,49.042,1.129,27000,Rue d'Aviron,Évreux,R
27100001,auchan,49.27,1.209,27100,Place des 4 Saisons,VAL-DE-REUIL,R
27110002,e.leclerc,49.149,0.919,27110,Route de Louviers,Le Neubourg,R
27110003,intermarche,49.143,0.903,27110,AVENUE DE LA LIBERATION,Le Neubourg,R
27120002,intermarche,49.01,1.397,27120,rue du 18 Juin 40,Pacy-sur-Eure,R
27130003,e.leclerc,48.775726884669,1.2108153159307,27320,Lieu-Dit Merville,LA MADELEINE-DE-NONANCOURT,R
27130005,intermarche,48.733,0.921,27130,RN12 Route de Montagne,VERNEUIL-SUR-AVRE,R
27140004,intermarche,49.276,1.762,27140,RN10 CC des Templiers,GISORS,R
27190002,intermarche,48.95539,0.94693999999999,27190,Rue Eugène Pottier,Conches-en-Ouche,R
27190003,intermarche,48.99526051989999,1.02892868372,27190,LE CLOS DU LOUP,La Bonneville-sur-Iton,R
27200004,avia,49.088,1.494,27200,73 Avenue de Paris,Vernon,R
27201001,e.leclerc,49.095,1.466,27200,Boulevard Jean Jaurès,Vernon,R
27210003,intermarche,49.33721,0.35245,27210,Route d'Epaigne,Beuzeville,R
27210006,avia,49.320195215107,0.3197,27210,"Autoroute A13, sens Caen-Paris",BEUZEVILLE,A
27250001,casino,48.811,0.695,27250,Le Petit Hanoy,RUGLES,R
27250002,intermarche,48.818,0.7,27250,"Za Du, Le Petit Hanoy",Rugles,R
27290001,intermarche,49.29473,0.65939,27290,LIEUDIT PONT JOLY CD47,Saint-Philbert-sur-Risle,R
27300004,e.leclerc,49.10476,0.61341,27300,Route de Rouen,MENNEVAL,R
27300005,intermarche,49.0855,0.59836,27300,Rue Bernard Gombert,Bernay,R
27310005,intermarche,49.361,0.817,27310,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,R
27310010,e.leclerc,49.361,0.86,27310,aire de bosgouet sud,Bosgouet,A
27370002,intermarche,49.248,0.963,27370,Route du Neubourg,SAINT-PIERRE-DES-FLEURS,R
27400001,intermarche,49.209,1.183,27400,"Le Becquet, Avenue des Peupliers",LOUVIERS,R
27400007,bp,49.206,1.218,27400,Autoroute A13 - Aire de Vironvay Sud,Vironvay,A
27400009,esso,49.211,1.22,27400,AUTOROUTE A13 - AIRE DE VIRONVAY NORD,Vironvay,A
27406001,e.leclerc,49.235,1.183,27400,RUE DES PRES,INCARVILLE,R
27460003,esso,49.32,1.156,27460,RN 15,Igoville,R
27500004,intermarche,49.347,0.523,27500,Route de Bernay,PONT-AUDEMER,R
27500005,intermarche,49.349,0.528,27500,7 RUE DU GENERAL KOENIG,Pont-Audemer,R
27540001,intermarche,48.88013,1.45854,27540,17 Rue d'Ézy,IVRY-LA-BATAILLE,R
27600001,auchan,49.156,1.345,27600,"26, Avenue Jean Jaurès",GAILLON,R
27610001,intermarche,49.331,1.259,27610,Route de Pont Saint-Pierre,ROMILLY-SUR-ANDELLE,R
27620002,intermarche,49.09375,1.60616,27620,ROUTE DE FOURGES,GASNY,R
27670002,auchan,49.297,0.911,27670,RN313,LE BOSC-ROGER-EN-ROUMOIS,R
27700004,intermarche,49.24865,1.43769,27700,rue Planches,Les Andelys,R
27800002,intermarche,49.19411,0.71471,27800,65 Rue Saint-Denis,BRIONNE,R
27910001,intermarche,49.413,1.366,27910,RUE DES CANADIENS,PERRIERS-SUR-ANDELLE,R
27930005,e.leclerc,49.06757,1.17164,27930,RN 154 Caër,Normanville,R
27940003,intermarche,49.167,1.337,27940,"19, Rue Charles de Gaulle - Aubevoye",Le Val-d'Hazey,R
27950002,intermarche,49.10324,1.45322,27950,Rue des Prés,SAINT-MARCEL,R
28000007,intermarche,48.4324014794,1.49271484815,28000,Route de Patay,CHARTRES,R
28100002,e.leclerc,48.737,1.351,28100,Rue Bautzen,DREUX,R
28120002,intermarche,48.305,1.257,28120,48 avenue Marcel Proust,ILLIERS-COMBRAY,R
28120003,intermarche,48.364,1.33,28120,Rue de Beauce,BAILLEAU-LE-PIN,R
28130003,intermarche,48.58,1.57,28130,Route Bouglainval,Maintenon,R
28150002,intermarche,48.279,1.623,28150,Rue Denis Papin,Voves,R
28160004,esso,48.24,1.083,28160,AUTOROUTE A11 OCEANE,Dampierre-sous-Brou,A
28160006,intermarche,48.215,1.18,28160,Route de Chartres,BROU,R
28160008,bp,48.241,1.084,28160,Autoroute A11Aire des manoirs du Perche,Frazé,A
28170002,independant sans enseigne,48.63119,1.14832,28170,50 Rue H.Latham,MAILLEBOIS,R
28190001,intermarche,48.424,1.361,28190,Rue de Dolmont,Saint-Georges-sur-Eure,R
28190002,intermarche,48.475,1.322,28190,Rue Pasteur,FONTAINE-LA-GUYON,R
28200003,e.leclerc,48.06712,1.30218,28200,Route du Mans,Saint-Denis-les-Ponts,R
28200005,intermarche,48.092,1.339,28200,Route de Chartres,CHATEAUDUN,R
28210002,intermarche,48.639066608565,1.5150296860447,28210,LE SALUT NOTRE DAME,NOGENT-LE-ROI,R
28220002,intermarche,47.99,1.256,28220,route de romilly,Cloyes-sur-le-Loir,R
28240005,intermarche,48.475,1.026,28240,1 Impasse de la Cerisaie,La Loupe,R
28250001,intermarche,48.57,1.024,28250,54 route de la Ferté Vidame,Senonches,R
28260005,e.leclerc,48.860566869718006,1.4594981000125,28260,zac du debucher,ANET,R
28300004,intermarche,48.454,1.465,28300,Rue Gambetta,MAINVILLIERS,R
28300005,intermarche,48.473,1.508,28300,Rue du Bois Musquet,CHAMPHOL,R
28310006,intermarche,48.197,1.892,28310,14 Avenue du Général de Gaulle,Janville,R
28330002,intermarche,48.144,0.972,28330,CHEMIN DEPARTEMENTAL 9,LA BAZOCHE-GOUET,R
28350001,e.leclerc,48.767,1.196,28350,Rue de la Baronnie,SAINT-LUBIN-DES-JONCHERETS,R
28400002,e.leclerc,48.331,0.833,28400,route de Chartres,Nogent-le-Rotrou,R
28400004,intermarche,48.331336999283,0.80520164752954,28400,"Rue de la Bruyère, centre commercial du Percue",Nogent-le-Rotrou,R
28403001,bp,48.32767,0.80313,28400,Route d'Alençon,Nogent-le-Rotrou,R
28500006,intermarche,48.743,1.425,28500,ZAC DES FORTS,Cherisy,R
28500010,independant sans enseigne,48.730673127189,1.3374733095697,28500,60 Route de Crécy,VERNOUILLET,R
28600002,e.leclerc,48.409580232077,1.4625524761963,28630,1 rue des Orvilles,Barjouville,R
28630001,intermarche,48.406,1.491,28630,RUE DE CHAVANNE,Morancez,R
28700001,auchan,48.465754326626,1.75761243705,28700,Rue de Chartres,AUNEAU,R
28700005,avia,48.452057318886,1.7537188857641999,28700,La fosse Fondue,Roinville,R
29000005,casino,47.9819033259,-4.07369166369,29000,2 Avenue de Ty Bos,QUIMPER,R
29000006,e.leclerc,48.01593,-4.08164,29000,150 Route de Brest,Quimper,R
29000014,e.leclerc,48.00916273,-4.10575563,29000,11 RUE DE STANG BIHAN,QUIMPER,R
29100003,e.leclerc,48.09234,-4.34503,29100,Toubalan,Douarnenez,R
29100004,intermarche,48.082,-4.317,29100,zone du DREVERS,Douarnenez,R
29120003,e.leclerc,47.86445693,-4.23442414,29120,Trolimon,PONT-L'ABBé,R
29120004,intermarche,47.86496041,-4.23022262,29120,Rue du Petit Train,PONT-L'ABBé,R
29120006,intermarche,47.82021,-4.28489,29120,Pendreff,Plomeur,R
29129001,intermarche,47.824069252154,-3.7944494748689,29920,30 rue de l'Atlantique,Névez,R
29143001,intermarche,47.98644,-4.42386,29710,Lieu-dit Kerfily,Plozévet,R
29150003,e.leclerc,48.20011,-4.08904,29150,place kerjean,CHâTEAULIN,R
29150004,intermarche,48.196,-4.091,29150,Grand Rue,CHâTEAULIN,R
29160002,elan,48.28245,-4.45693,29160,Rte de Tal Ar Groas,Lanvéoc,R
29160003,e.leclerc,48.2506817631,-4.47202790147,29160,Penandreff,CROZON,R
29160004,e.leclerc,48.2482909,-4.4194473,29160,TAL AR GROAS,CROZON,R
29170001,e.leclerc,47.902,-4.027,29170,Rte de quimper pôle commercial Quai 29,FOUESNANT,R
29190001,intermarche,48.222,-3.972,29190,Z.A. du Drevers,PLEYBEN,R
29200009,intermarche,48.402,-4.479,29200,97 Rue Paul Masson,Brest,R
29200014,intermarche,48.401,-4.446,29200,118 Route de Quimper,BREST,R
29217001,intermarche,48.342,-4.723,29217,RUE DU STADE,PLOUGONVELIN,R
29228001,e.leclerc,48.43,-4.472,29200,Kergaradec - Porte de Gouesnou,BREST,R
29250002,e.leclerc,48.679,-3.999,29250,rue de brest,SAINT-POL-DE-LéON,R
29260003,casino,48.575211217299994,-4.3166935676,29260,Boulevard des frères Lumière,LESNEVEN,R
29260004,e.leclerc,48.563,-4.341,29260,Route de Lanarvily,LE FOLGOëT,R
29260005,avia,48.488019036541004,-4.2940031439909,29260,ZA DE MESCODEN - D770,Ploudaniel,R
29270003,intermarche,48.27519,-3.58155,29270,2 rue Charles Le Goff,Carhaix-Plouguer,R
29280003,intermarche,48.379,-4.601,29280,ZAC DE CASTEL NEVEZ,PLOUZANE,R
29300002,e.leclerc,47.87057,-3.56723,29300,Rue du Pont Aven,Quimperlé,R
29300003,intermarche,47.87,-3.589,29300,RN 165 - ZAC Kervidanou 3,MELLAC,R
29300005,independant sans enseigne,47.89572,-3.52588,29300,2 rue du Faouët,Tréméven,R
29350001,intermarche,47.812185308536,-3.6303261418590997,29350,Lieu-Dit Bazen Huen,MOëLAN-SUR-MER,R
29380001,intermarche,47.927,-3.704,29380,Rue Eugène Lorec,BANNALEC,R
29390002,e.leclerc,48.02,-3.719,29390,23 RUE DU GENERAL DE GAULLE,SCAER,R
29400003,esso,48.515,-4.054,29400,137 Avenue Maréchal Foch,Landivisiau,R
29403001,e.leclerc,48.503958653800005,-4.0732258805,29400,Boulevard de la République,LANDIVISIAU,R
29419001,e.leclerc,48.466,-4.256,29800,Route du Leck,Landerneau,R
29430002,intermarche,48.651,-4.185,29430,Kerchapalain,PLOUESCAT,R
29440001,intermarche,48.606,-4.115,29440,Mescanton,Plouzévédé,R
29470003,e.leclerc,48.383,-4.348,29470,zac ty ar menez,PLOUGASTEL-DAOULAS,R
29480001,e.leclerc,48.4004457639,-4.40617902125,29480,Boulevard Charles de Gaulle,LE RELECQ-KERHUON,R
29510004,intermarche,48.1,-4.013,29510,Lieu-Dit Lannechuen,BRIEC,R
29510005,intermarche,47.938,-4.023,29170,Rue d'Armor,Saint-Évarzec,R
29520001,e.leclerc,48.195,-3.82,29520,Route de Morlaix,CHâTEAUNEUF-DU-FAOU,R
29550001,intermarche,48.181,-4.23,29550,8 rue de la Gare,PLOMODIERN,R
29600002,e.leclerc,48.587,-3.813,29600,ZA La Boissière,MORLAIX,R
29600003,intermarche,48.558,-3.824,29600,Clos Saint-Fiacre,Plourin-lès-Morlaix,R
29610002,casino,48.57,-3.708,29610,AVENUE DU MARECHAL LECLERC,PLOUIGNEAU,R
29660002,casino,48.66,-3.919,29660,2 RUE DU PARC COZ,CARANTEC,R
29690002,intermarche,48.368,-3.749,29690,Rue Paul Gauguin,HUELGOAT,R
29700002,intermarche,47.98,-4.182,29700,Rue de Pouldreuzic,PLUGUFFAN,R
29710002,intermarche,48.014,-4.204,29710,Rue Laënnec,Plonéis,R
29720002,casino,47.899902079267996,-4.2851491995393,29720,26 rue Henri Lautrédou,PLONéOUR-LANVERN,R
29720003,e.leclerc,47.87171854,-4.24078876,29720,ZA de Kerganet,Plonéour-Lanvern,R
29770002,e.leclerc,48.028807028900005,-4.55726292638,29770,kerivoas,AUDIERNE,R
29770003,intermarche,48.026,-4.609,29770,35 Route de la Pointe du Raz - Le Loch,PRIMELIN,R
29800003,intermarche,48.45,-4.265,29800,37 Rue Hervé de Guébriant,Landerneau,R
29800004,e.leclerc,48.472,-4.323,29800,Z.A. de Croas-ar-Nézic,SAINT-THONAN,R
29820001,e.leclerc,48.427,-4.573,29820,Route de St-Renan,GUILERS,R
29820002,e.leclerc,48.376,-4.555,29200,19 Avenue 1ère Dfl,Brest,R
29830002,e.leclerc,48.54,-4.66,29830,KERUSCAT,PLOUDALMéZEAU,R
29833001,e.leclerc,48.27996,-3.56533,29270, Rue de Callac,CARHAIX-PLOUGUER,R
29860003,intermarche,48.493,-4.431,29860,ROUTE DE BREST,Plabennec,R
29870001,e.leclerc,48.57,-4.512,29870,rue de Verdun - La Gare,Lannilis,R
29880002,intermarche,48.606,-4.504,29880,1 place du fournil,Plouguerneau,R
29900003,e.leclerc,47.89,-3.917,29900,Maison blanche,CONCARNEAU,R
29900004,intermarche,47.87,-3.895,29900,Route de Trégunc,CONCARNEAU,R
29910002,casino,47.856059861424,-3.8571234764380002,29910,Route de Concarneau,TRéGUNC,R
29930002,intermarche,47.858,-3.75,29930,Rue Émile Bernard,Pont-Aven,R
30000006,esso,43.838,4.372,30900,47 Boulevard Talabot,Nîmes,R
30000008,e.leclerc,43.837,4.395,30000,Route de Beaucaire,NîMES,R
30000011,intermarche,43.85628,4.4032,30000,ROUTE D'AVIGNON,NIMES,R
30000012,intermarche,43.845,4.308,30900,RUE DON SAUVEUR PAGANELLI,NIMES. VACQUEROLLES,R
30000016,e.leclerc,43.816,4.37,30900,120 Chemin du Mas Fléchier,NîMES,R
30000020,bp,43.841,4.372,30000,89 RUE PIERRE SEMARD,NIMES,R
30100002,casino,44.13296619,4.07485022,30100,Quai Bilina,ALèS,R
30100007,e.leclerc,44.117,4.107,30100,ZAC du Rieu Rocade Est,Alès,R
30100011,eni,44.135,4.092,30100,2 AVENUE D'INDY,ALES,R
30100012,intermarche,44.14,4.091,30100,198 Avenue des Frères Lumière,Alès,R
30100017,casino,44.132304967889006,4.0740647782629,30100,QUAI BILINA,ALES,R
30110003,intermarche,44.211,4.032,30110,1 Rue des Tuileries,LA GRAND-COMBE,R
30120003,intermarche,43.974,3.592,30120,Quartier Tuber CD 48,Avèze,R
30126003,casino,44.06,4.713,30126,Route de Saint-Géniès-de-Comolas,Saint-Laurent-des-Arbres,R
30126005,esso,44.001,4.701,30126,AUTOROUTE A9,Tavel,A
30126008,eni,43.99899198079999,4.6990798723954,30126,AIRE DE TAVEL SUD,Tavel,A
30129001,casino,43.824308524900005,4.497846414540001,30129,route Beaucaire,REDESSAN,R
30129002,intermarche,43.821,4.469,30129,DE LA REPUBLIQUE,Manduel,R
30130002,casino,44.25993,4.64752,30130,1 Av. du Président Kennedy,PONT-SAINT-ESPRIT,R
30130004,intermarche,44.255,4.646,30130,Avenue Gaston Doumergue,Pont-Saint-Esprit,R
30132002,intermarche,43.792,4.383,30132,allée Chardonnay,CAISSARGUES,R
30133001,e.leclerc,43.96,4.75,30133,1 Avenue de Tavel,Les Angles,R
30140002,avia,44.05184,3.98507,30140,24 Avenue du Pasteur Rollin,Anduze,R
30140003,intermarche,44.065,3.971,30140,1600 Route de Saint-Jean-du-Gard,ANDUZE,R
30140006,eni,44.055,3.99,30140,RTE D'ALES,ANDUZE,R
30150001,independant sans enseigne,44.05271,4.77918,30150,Boulevard National,Roquemaure,R
30150002,independant sans enseigne,44.045,4.787,30150,ROUTE D'AVIGNON,ROQUEMAURE,R
30160002,independant sans enseigne,44.287,4.11,30160,Sauvegarde,BESSEGES,R
30190002,independant sans enseigne,43.976087047953,4.2034940976462005,30190,RN106,Brignon,R
30190003,casino,43.92419,4.2639,30190,Avenue Charles de Gaulle,LA CALMETTE,R
30190004,intermarche,43.945,4.227,30190,4 Lieu-Dit les Gousats,SAINT-GENIèS-DE-MALGOIRèS,R
30200004,intermarche,44.155,4.612,30200,Route de Tresques,BAGNOLS-SUR-CèZE,R
30210006,avia,43.942,4.569,30210,32 Route de Bagnols,Remoulins,R
30210008,avia,43.94,4.6,30210,Route nationale 100,Fournès,R
30220002,intermarche,43.574,4.196,30220,1121 Route de Nîmes,AIGUES-MORTES,R
30240002,independant sans enseigne,43.49,4.186,30240,CHEMIN DE TERRE NEUVE,Le Grau-du-Roi,R
30240004,independant sans enseigne,43.519,4.132,30240,1 RUE ALTIER,Le Grau-du-Roi,R
30250001,intermarche,43.78095,4.08168,30250,Route de Saussines,Sommières,R
30250002,intermarche,43.79,4.122,30250,Le Grand Jardin,AUJARGUES,R
30260002,independant sans enseigne,43.902,4.006,30260,45 VOIE ROMAINE,QUISSAC,R
30300005,eni,43.789,4.645,30300,ZI DOMITIA SUD Avenue jean Monnet,Beaucaire,R
30300008,esso,43.812,4.63,30300,36 AVENUE DE FARCIENNES,BEAUCAIRE,R
30300011,avia,43.790397508843,4.6372614587217,30300,AVENUE JEAN MONNET,BEAUCAIRE,R
30320004,intermarche,43.859,4.433,30320,"92, allée de la Pigoline",Marguerittes,R
30320007,avia,43.868,4.422,30320,Autoroute A9 - AIRE DE NIMES MARGUERITTES SUD,MARGUERITTES,A
30330003,intermarche,44.076,4.586,30330,RD 310,Gaujac,R
30340004,eni,44.13,4.124,30340,RTE DE BAGNOLS,Saint-Privat-des-Vieux,R
30340006,eni,44.1,4.138,30340,RTE D'UZES,MEJANNES LES ALES,R
30360001,intermarche,44.219,4.484,30630,ROUTE DE BARJAC,Cornillon,R
30380001,intermarche,44.097,4.068,30380,Vieille Route d'Anduze,SAINT-CHRISTOL-LèS-ALèS,R
30400004,eni,43.958,4.779,30400,"128, Avenue Général Leclerc",Villeneuve-lès-Avignon,R
30490002,intermarche,43.873,4.596,30490,13 Avenue du Général de Gaulle,MONTFRIN,R
30500001,avia,44.268,4.196,30500,Route de Saint-Brès,Saint-Ambroix,R
30500003,intermarche,44.255,4.203,30500,Route d'Uzès,Saint-Ambroix,R
30510002,avia,43.734412460033994,4.3475591304305,30510,KM2 ROUTE DE NIMES,Générac,R
30540001,intermarche,43.786,4.304,30540,37 Rue de l'Aubepin,MILHAUD,R
30580001,independant sans enseigne,44.151,4.362,30580,Lieu-dit Mas Neuf,Lussan,R
30600003,intermarche,43.707,4.268,30600,Mas Saint-Laurent,Vauvert,R
30620001,casino,43.767,4.282,30620,Chemin de Calvisson,Bernis,R
30650001,independant sans enseigne,43.975,4.684,30650,597 AVENUE DE SIGNARGUES,Rochefort-du-Gard,R
30700004,intermarche,44.025,4.389,30700,Route d'Alès,Montaren-et-Saint-Médiers,R
30800001,intermarche,43.665,4.401,30800,1 Rue de Cambon,SAINT-GILLES,R
30800002,intermarche,43.677,4.432,30800,ROUTE D'ARLES,Saint-Gilles,R
30820002,intermarche,43.821,4.261,30820,1 bis chemin des Rôles,Caveirac,R
30900004,esso,43.821,4.337,30900,15 RUE DES POETES,Nîmes,R
30900021,bp,43.826,4.353,30900,40 AV MARECHAL JUIN,NIMES,R
30960002,casino,44.227,4.163,30960,ROUTE DE LA GARE,Les Mages,R
31000003,intermarche,43.636,1.433,31200,138 Avenue de Fronton,Toulouse,R
31075001,auchan,43.632,1.483,31075,92 Chemin de Gabardie,TOULOUSE,R
31100003,intermarche,43.58449,1.37228,31100,30 Chemin de Ferro-Lébrès,TOULOUSE,R
31110001,esso,42.80355,0.59875,31110,Avenue Rémy Comet,Bagnères-de-Luchon,R
31110002,intermarche,42.80824,0.59821,31110,Les Trêtes Moustajon,Moustajon,R
31120005,esso,43.543,1.416,31120,50 Route d'Espagne,Portet-sur-Garonne,R
31120006,e.leclerc,43.512,1.369,31120,1 Allée de Fraïxinet,Roques,R
31120007,intermarche,43.504,1.391,31120,99 Rue d'Andorre,PINSAGUEL,R
31130003,esso,43.609,1.489,31130,23 Avenue des Aérostiers,Balma,R
31130004,intermarche,43.613,1.488,31130,Chemin des Arènes,Balma,R
31140005,independant sans enseigne,43.708,1.397,31140,Rue Jean Rouquette,Saint-Alban,R
31140011,e.leclerc,43.678,1.423,31140,114 route de fronton,Fonbeauzard,R
31140012,esso,43.66,1.431,31140,15 ROUTE DE FRONTON,Aucamville,R
31150004,intermarche,43.71359,1.41736,31150, Rue de la Gravette,GRATENTOUR,R
31150006,e.leclerc,43.721,1.399,31150,5 rue Gutenberg,Bruguières,R
31170002,auchan,43.582,1.344,31170,5 Rue Bertrand Panouse,TOURNEFEUILLE,R
31170007,avia,43.586,1.347,31170,20 Boulevard Vincent Auriol,Tournefeuille,R
31180001,e.leclerc,43.669,1.516,31180,Route d'Albi - RN 88,ROUFFIAC-TOLOSAN,R
31200008,esso,43.64,1.429,31200,168 Avenue des États-Unis,Toulouse,R
31200009,elan,43.654,1.424,31200,AVENUE DES ETATS-UNIS,TOULOUSE,R
31210006,independant sans enseigne,43.087506857200005,0.575941147516,31210,21 BIS AVENUE DE SAINT GAUDENS,MONTREJEAU,R
31210007,avia,43.111,0.614,31210,A64 aire du comminges,Clarac,A
31220005,intermarche,43.20779,1.09067,31220,Rue de la Croix de l'Olivier,CAZèRES,R
31230003,intermarche,43.39954,0.84542,31230,Le pont neuf,L'Isle-en-Dodon,R
31240002,elan,43.649,1.484,31240,AVENUE DE BAYONNE,L'UNION,R
31240003,intermarche,43.649,1.506,31240,6 AVENUE DE DANCELLE,SAINT-JEAN,R
31240004,intermarche,43.65517,1.47066,31240,42 Route de Bessières,L'UNION,R
31250002,casino,43.4628684168,2.00552072067,31250,Chemin des Bordes,REVEL,R
31250004,intermarche,43.454,1.994,31250,3 RUE CLEMENCE ISAURE,REVEL,R
31260001,intermarche,43.08871,0.95132,31260,route Salies,Mane,R
31270004,intermarche,43.529,1.35,31270,34 Rue de la Vimona,CUGNAUX,R
31290005,esso,43.403,1.712,31290,170 Avenue de la République,Villefranche-de-Lauragais,R
31290011,intermarche,43.403914257295,1.7025629286169,31290,CHEMIN DE LA CAMAVE,Villefranche-de-Lauragais,R
31290012,e.leclerc,43.352731638535,1.8098553706031,31290,Aire de Port Lauragais Nord Autoroute A61,Avignonet,A
31310004,avia,43.264,1.194,31310,21 ROUTE DE CARBONNE,RIEUX-VOLVESTRE,R
31320001,intermarche,43.521,1.512,31320,Route de Labège,CASTANET-TOLOSAN,R
31330002,intermarche,43.771,1.286,31330,1 Avenue de Gascogne,GRENADE,R
31330004,intermarche,43.721,1.294,31330,Rue du Stade,MERVILLE,R
31330005,esso,43.769,1.296,31330,Avenue Lazare Carnot,Grenade,R
31340001,e.leclerc,43.859,1.505,31340,31 Rue Pierre Marchet,VILLEMUR-SUR-TARN,R
31350002,intermarche,43.28438,0.66086,31350,ROUTE DE ST GAUDENS,Boulogne-sur-Gesse,R
31350004,avia,43.285502903295004,0.65090652068242,31350,avenue Charles Suran,Boulogne-sur-Gesse,R
31380002,intermarche,43.717,1.561,31380,4 Chemin du Chat,Garidech,R
31400002,avia,43.575,1.49,31400,68 Route de Revel,TOULOUSE,R
31400005,esso,43.566,1.459,31400,105 Route de Narbonne,Toulouse,R
31400006,esso,43.575,1.49,31400,90 Route de Revel,TOULOUSE,R
31400007,avia,43.569,1.456,31400,58 Route de Narbonne,TOULOUSE,R
31400011,avia,43.575,1.456,31400,56 AVENUE DE RANGUEIL,Toulouse,R
31410004,intermarche,43.392,1.267,31410,ROUTE DE MAUZAC,LAVERNOSE-LACASSE,R
31410007,intermarche,43.33,1.317,31410,ZONE COMMERCIALE STE ANNE AVE DU CIMETIERE,SAINT-SULPICE-SUR-LèZE,R
31440002,intermarche,42.914,0.649,31440,Rue des Pradettes,Cierp-Gaud,R
31450003,intermarche,43.454,1.585,31450,Route Départ. 813 Lieu dit en Rouzaut,MONTGISCARD,R
31450006,intermarche,43.497,1.518,31450,Avenue de Lauragais - Lieu dit Condamine,Pompertuzat,R
31460002,independant sans enseigne,43.53343,1.75158,31460, Avenue de Toulouse,CARAMAN,R
31470004,intermarche,43.534,1.228,31470,Avenue du Château d'Eau,FONSORBES,R
31470005,intermarche,43.51195,1.18972,31470,95 Avenue du Languedoc,SAINT-LYS,R
31470008,e.leclerc,43.519,1.182,31470,615 route de Toulouse,SAINT LYS,R
31500006,esso,43.619,1.468,31500,AVENUE YVES BRUNAUD,Toulouse,R
31500007,esso,43.626,1.459,31000,231 FAUBOURG BONNEFOY,Toulouse,R
31500008,elan,43.606,1.481,31500,151 AVENUE JEAN CHAUBET,TOULOUSE,R
31500012,avia,43.605,1.479,31500,144 Avenue Jean Chaubet,Toulouse,R
31500014,avia,43.594,1.489,31500,228 Avenue de Castres,Toulouse,R
31520003,intermarche,43.5357316,1.47830373,31520,1 Rue Louis Braille,RAMONVILLE-SAINT-AGNE,R
31530003,intermarche,43.698,1.219,31530,ZA DE LARCENNE,SAINT-PAUL-SUR-SAVE,R
31530004,elan,43.685,1.215,31530,ROUTE DE GRENADE,Lévignac,R
31570001,independant sans enseigne,43.56136,1.65919,31570, Route de Caraman,LANTA,R
31590002,intermarche,43.653,1.652,31590,Route de Puylaurens,Verfeil,R
31590003,avia,43.546,1.475,31520,Avenue Tolosane,Ramonville-Saint-Agne,R
31600002,avia,43.471625003899995,1.33117260671,31600,68 Avenue Jacques Douzans,MURET,R
31600005,intermarche,43.4897223965,1.31697733969,31600,ZA SEGLA,SEYSSES,R
31600006,intermarche,43.461,1.326,31600,1 BIS BOULEVARD JOFFRERY,Muret,R
31600008,auchan,43.43,1.223,31600,90 chemin de coucoures,Lherm,R
31620005,intermarche,43.832,1.39,31620,800 Route de Toulouse,FRONTON,R
31620006,intermarche,43.786,1.339,31620,12 chemin de la garrigue - RN20,Castelnau-d'Estrétefonds,R
31620009,intermarche,43.784,1.402,31620,ZI LES PELISSIERES,Bouloc,R
31620010,avia,43.78267099999999,1.3588538000000001,31620,"aire du Frontonnais Sud, A62",Castelnau-d'Estrétefonds,A
31620013,e.leclerc,43.811372684971,1.3594079695285002,31620,AIRE DE FRONTONNAIS SUD A62,Castelnau-d'Estrétefonds,A
31620014,e.leclerc,43.812529765718004,1.3619115182773,31620,Autoroute A62 - Aire de Frontonnais Nord,CASTELNAU-D’ESTRÉTEFONDS,A
31650002,e.leclerc,43.565,1.519,31650,Allée des Champs Pinsons,SAINT-ORENS-DE-GAMEVILLE,R
31660004,intermarche,43.778,1.624,31660,Impasse Al Croz,Buzet-sur-Tarn,R
31700004,esso,43.626,1.398,31700,9 Avenue du Général Compans,Blagnac,R
31700005,e.leclerc,43.647,1.368,31700,2 Allée Émile Zola,Blagnac,R
31700006,intermarche,43.649,1.337,31700,Avenue Dewoitine,Cornebarrieu,R
31770004,esso,43.61,1.353,31770,2 Avenue Edouard Serres,Colomiers,R
